id,value,style,source,target,type
329,,endArrow=classic,237,282,endArrow=classic
330,,endArrow=classic,237,283,endArrow=classic
331,,endArrow=classic,237,284,endArrow=classic
332,Camper,endArrow=classic,238,200,endArrow=classic
333,,endArrow=classic,239,240,endArrow=classic
334,Camper,endArrow=classic,239,200,endArrow=classic
335,Camp,endArrow=classic,240,201,endArrow=classic
336,Previous Year,endArrow=classic,241,202,endArrow=classic
337,Form,endArrow=classic,242,223,endArrow=classic
338,Track,endArrow=classic,243,203,endArrow=classic
339,Camper,endArrow=classic,243,200,endArrow=classic
340,Activity,endArrow=classic,244,204,endArrow=classic
341,Camper,endArrow=classic,244,200,endArrow=classic
342,Nametag,endArrow=classic,245,205,endArrow=classic
343,Camper,endArrow=classic,245,200,endArrow=classic
344,Behavioral Problem,endArrow=classic,246,206,endArrow=classic
345,Camper,endArrow=classic,246,200,endArrow=classic
346,,endArrow=classic,247,248,endArrow=classic
347,Reminder,endArrow=classic,247,208,endArrow=classic
348,Specific Task,endArrow=classic,247,207,endArrow=classic
349,Different Position,endArrow=classic,249,209,endArrow=classic
350,Camp,endArrow=classic,251,201,endArrow=classic
351,Rule,endArrow=classic,251,210,endArrow=classic
352,,endArrow=classic,252,253,endArrow=classic
353,Rule,endArrow=classic,252,210,endArrow=classic
354,Campers Worker,endArrow=classic,252,211,endArrow=classic
355,Camp,endArrow=classic,254,201,endArrow=classic
356,Rule,endArrow=classic,254,210,endArrow=classic
357,,endArrow=classic,255,253,endArrow=classic
358,Rule,endArrow=classic,255,210,endArrow=classic
359,Campers Worker,endArrow=classic,255,211,endArrow=classic
360,Parent,endArrow=classic,256,213,endArrow=classic
361,Feedback,endArrow=classic,256,214,endArrow=classic
362,,endArrow=classic,257,256,endArrow=classic
363,,endArrow=classic,257,258,endArrow=classic
364,Avenue,endArrow=classic,257,212,endArrow=classic
365,Parent,endArrow=classic,257,213,endArrow=classic
366,General Concern,endArrow=classic,258,215,endArrow=classic
367,Parent,endArrow=classic,258,213,endArrow=classic
368,Database,endArrow=classic,259,216,endArrow=classic
369,Information,endArrow=classic,259,218,endArrow=classic
370,Guardian,endArrow=classic,260,219,endArrow=classic
371,Information,endArrow=classic,260,218,endArrow=classic
372,Information,endArrow=classic,261,218,endArrow=classic
373,Weekly Feedback,endArrow=classic,262,220,endArrow=classic
374,Parent,endArrow=classic,262,213,endArrow=classic
375,Nametag,endArrow=classic,263,205,endArrow=classic
376,Staff,endArrow=classic,264,222,endArrow=classic
377,Form,endArrow=classic,264,223,endArrow=classic
378,Form,endArrow=classic,265,223,endArrow=classic
379,Kid,endArrow=classic,265,221,endArrow=classic
380,Place,endArrow=classic,266,224,endArrow=classic
381,Information,endArrow=classic,266,218,endArrow=classic
382,Medical Form,endArrow=classic,267,225,endArrow=classic
383,Parent,endArrow=classic,268,213,endArrow=classic
384,Attendance,endArrow=classic,269,226,endArrow=classic
385,Parent,endArrow=classic,270,213,endArrow=classic
386,Group,endArrow=classic,271,227,endArrow=classic
387,Camper,endArrow=classic,272,200,endArrow=classic
388,Group,endArrow=classic,272,227,endArrow=classic
389,Event,endArrow=classic,273,228,endArrow=classic
390,Group,endArrow=classic,273,227,endArrow=classic
391,Group,endArrow=classic,274,227,endArrow=classic
392,Task,endArrow=classic,275,229,endArrow=classic
393,Group,endArrow=classic,275,227,endArrow=classic
394,Task,endArrow=classic,276,229,endArrow=classic
395,Activity,endArrow=classic,277,204,endArrow=classic
396,Case,endArrow=classic,278,230,endArrow=classic
397,Task,endArrow=classic,278,229,endArrow=classic
398,Event,endArrow=classic,279,228,endArrow=classic
399,Enrolled Camper,endArrow=classic,280,231,endArrow=classic
400,Information,endArrow=classic,280,218,endArrow=classic
401,Add Parent,endArrow=classic,280,232,endArrow=classic
402,Camper,endArrow=classic,281,200,endArrow=classic
403,Database,endArrow=classic,281,216,endArrow=classic
404,Parent,endArrow=classic,282,213,endArrow=classic
405,Database,endArrow=classic,282,216,endArrow=classic
406,Specific Group,endArrow=classic,283,233,endArrow=classic
407,Event,endArrow=classic,283,228,endArrow=classic
408,Group,endArrow=classic,284,227,endArrow=classic
409,Event,endArrow=classic,284,228,endArrow=classic
433,Immediate Parent,endArrow=classic,261,217,endArrow=classic
438,Consent,endArrow=classic,242,234,endArrow=classic
460,Emergency,endArrow=classic,259,235,endArrow=classic
487,Registration,endArrow=classic,264,236,endArrow=classic
1000,,endArrow=classic,238,48,endArrow=classic
1001,Individual camper,rounded=0,null,null,external_entity
1002,Individual camper,endArrow=classic,48,1001,endArrow=classic
1003,Camp workers,rounded=0,null,null,external_entity
1004,,endArrow=classic,1003,49,endArrow=classic
1005,Who is where,rounded=0,null,null,external_entity
1006,Who is where,endArrow=classic,49,1005,endArrow=classic
1007,,endArrow=classic,249,50,endArrow=classic
1008,Activities,rounded=0,null,null,external_entity
1009,Activities,endArrow=classic,50,1008,endArrow=classic
1010,,endArrow=classic,237,51,endArrow=classic
1011,Parent's information,rounded=0,null,null,external_entity
1012,Parent's information,endArrow=classic,51,1011,endArrow=classic
