id,value,style,source,target,type
238,Sponsorship Level,shape=partialRectangle,null,null,data_base
239,Map,shape=partialRectangle,null,null,data_base
240,Home,shape=partialRectangle,null,null,data_base
241,User,shape=partialRectangle,null,null,data_base
242,Anonymoususer,rounded=0,null,null,external_entity
243,View A List Of Sponsors,ellipse,null,null,process
244,Learn More About,ellipse,null,null,process
245,Learn More About Datetime,ellipse,null,null,process
246,Have A Dedicated Page For Each Class,ellipse,null,null,process
247,Learn More About Location,ellipse,null,null,process
248,Learn More About Possibly A View,ellipse,null,null,process
249,Learn More About Skill Level,ellipse,null,null,process
250,Register For Class,ellipse,null,null,process
251,Learn More About Trainer,ellipse,null,null,process
252,Learn More About Title,ellipse,null,null,process
253,Learn More About Logo,ellipse,null,null,process
254,Learn More About Possibly A Map View,ellipse,null,null,process
255,Learn More About The Offering The Following Information Shown Registrations Remaining,ellipse,null,null,process
256,Have,ellipse,null,null,process
257,Have A Page With A List Of All Training Offerings,ellipse,null,null,process
258,Have A Training Landing Page With An Intro Section,ellipse,null,null,process
259,Promote Call For Trainings,ellipse,null,null,process
260,Have A Link On The Home Page To A List Of Training Options,ellipse,null,null,process
261,Find Out,ellipse,null,null,process
262,See A List Of Attendees With This Company,ellipse,null,null,process
263,View Venue Details,ellipse,null,null,process
264,See Training,ellipse,null,null,process
265,See Summit,ellipse,null,null,process
266,See All Events That A Sponsor Is Sponsoring,ellipse,null,null,process
267,Sign Up For The Badcamp Newsletter,ellipse,null,null,process
268,Read The Blog,ellipse,null,null,process
269,See,ellipse,null,null,process
270,See Specific Details On Summits,ellipse,null,null,process
271,Learn About Sponsorship Levels,ellipse,null,null,process
272,Contact Jobs As A Sponsor The Sponsorship Person,ellipse,null,null,process
273,Learn,ellipse,null,null,process
274,Posting Jobs As A Sponsor,ellipse,null,null,process
275,See The Schedule,ellipse,null,null,process
276,Speak At Badcamp,ellipse,null,null,process
277,Register,ellipse,null,null,process
278,Find A Link In The Menu Links To The Registration Form,ellipse,null,null,process
279,Fill Out A User Registration Form,ellipse,null,null,process
280,Receive A Notification,ellipse,null,null,process
281,Submit A Session,ellipse,null,null,process
282,Find Session Information,ellipse,null,null,process
284,,endArrow=classic,242,243,endArrow=classic
285,,endArrow=classic,242,245,endArrow=classic
286,,endArrow=classic,242,246,endArrow=classic
287,,endArrow=classic,242,247,endArrow=classic
288,,endArrow=classic,242,249,endArrow=classic
289,,endArrow=classic,242,250,endArrow=classic
290,,endArrow=classic,242,251,endArrow=classic
291,,endArrow=classic,242,252,endArrow=classic
292,,endArrow=classic,242,253,endArrow=classic
293,,endArrow=classic,242,254,endArrow=classic
294,,endArrow=classic,242,255,endArrow=classic
295,,endArrow=classic,242,257,endArrow=classic
296,,endArrow=classic,242,258,endArrow=classic
297,,endArrow=classic,242,259,endArrow=classic
298,,endArrow=classic,242,260,endArrow=classic
299,,endArrow=classic,242,262,endArrow=classic
300,,endArrow=classic,242,263,endArrow=classic
301,,endArrow=classic,242,264,endArrow=classic
302,,endArrow=classic,242,265,endArrow=classic
303,,endArrow=classic,242,266,endArrow=classic
304,,endArrow=classic,242,267,endArrow=classic
305,,endArrow=classic,242,268,endArrow=classic
306,,endArrow=classic,242,270,endArrow=classic
307,,endArrow=classic,242,271,endArrow=classic
308,,endArrow=classic,242,273,endArrow=classic
309,,endArrow=classic,242,274,endArrow=classic
310,,endArrow=classic,242,275,endArrow=classic
311,,endArrow=classic,242,276,endArrow=classic
312,,endArrow=classic,242,277,endArrow=classic
313,,endArrow=classic,242,278,endArrow=classic
314,,endArrow=classic,242,279,endArrow=classic
315,,endArrow=classic,242,280,endArrow=classic
316,,endArrow=classic,242,281,endArrow=classic
317,,endArrow=classic,242,282,endArrow=classic
318,Sponsor,endArrow=classic,243,200,endArrow=classic
319,User Profile,endArrow=classic,243,236,endArrow=classic
320,Datetime,endArrow=classic,245,208,endArrow=classic
321,,endArrow=classic,246,244,endArrow=classic
322,,endArrow=classic,246,247,endArrow=classic
323,,endArrow=classic,246,251,endArrow=classic
324,,endArrow=classic,246,252,endArrow=classic
325,,endArrow=classic,246,253,endArrow=classic
326,,endArrow=classic,246,255,endArrow=classic
327,Dedicated Page,endArrow=classic,246,201,endArrow=classic
328,Class,endArrow=classic,246,202,endArrow=classic
329,Location,endArrow=classic,246,203,endArrow=classic
330,Location,endArrow=classic,247,203,endArrow=classic
331,View,endArrow=classic,248,204,endArrow=classic
332,Skill Level,endArrow=classic,249,210,endArrow=classic
333,Class,endArrow=classic,250,202,endArrow=classic
334,Trainer,endArrow=classic,251,206,endArrow=classic
335,Title,endArrow=classic,252,207,endArrow=classic
336,Logo,endArrow=classic,253,212,endArrow=classic
337,View,endArrow=classic,254,204,endArrow=classic
338,Offering,endArrow=classic,255,205,endArrow=classic
339,Follow Information,endArrow=classic,255,209,endArrow=classic
340,Registration,endArrow=classic,255,211,endArrow=classic
341,Page,endArrow=classic,257,220,endArrow=classic
342,Offering,endArrow=classic,257,205,endArrow=classic
343,Intro Section,endArrow=classic,258,219,endArrow=classic
344,Page,endArrow=classic,258,220,endArrow=classic
345,Training,endArrow=classic,259,215,endArrow=classic
346,Link,endArrow=classic,260,214,endArrow=classic
347,Page,endArrow=classic,260,220,endArrow=classic
348,Attendee,endArrow=classic,262,223,endArrow=classic
349,Company,endArrow=classic,262,222,endArrow=classic
350,Session,endArrow=classic,262,224,endArrow=classic
351,Summit,endArrow=classic,262,225,endArrow=classic
352,Venue Detail,endArrow=classic,263,237,endArrow=classic
353,Training,endArrow=classic,264,215,endArrow=classic
354,Summit,endArrow=classic,265,225,endArrow=classic
355,Event,endArrow=classic,266,226,endArrow=classic
356,Sponsor,endArrow=classic,266,200,endArrow=classic
357,Blog,endArrow=classic,268,227,endArrow=classic
358,Specific Detail,endArrow=classic,270,229,endArrow=classic
359,Summit,endArrow=classic,270,225,endArrow=classic
360,Sponsorship Level,endArrow=classic,271,238,endArrow=classic
361,,endArrow=classic,272,273,endArrow=classic
362,Sponsorship Person,endArrow=classic,272,230,endArrow=classic
363,Sponsor,endArrow=classic,272,200,endArrow=classic
364,Job,endArrow=classic,272,231,endArrow=classic
365,,endArrow=classic,274,273,endArrow=classic
366,Job,endArrow=classic,274,231,endArrow=classic
367,Sponsor,endArrow=classic,274,200,endArrow=classic
368,Schedule,endArrow=classic,275,232,endArrow=classic
369,Badcamp,endArrow=classic,276,233,endArrow=classic
370,,endArrow=classic,277,276,endArrow=classic
371,Menu,endArrow=classic,278,234,endArrow=classic
372,Link,endArrow=classic,278,214,endArrow=classic
373,Notification,endArrow=classic,280,235,endArrow=classic
374,,endArrow=classic,281,280,endArrow=classic
375,Session,endArrow=classic,281,224,endArrow=classic
627,Map,endArrow=classic,254,239,endArrow=classic
645,Home,endArrow=classic,260,240,endArrow=classic
682,User,endArrow=classic,279,241,endArrow=classic
1000,,endArrow=classic,277,41,endArrow=classic
1001,Class,endArrow=classic,41,202,endArrow=classic
1002,,endArrow=classic,242,42,endArrow=classic
1003,Friends,rounded=0,null,null,external_entity
1004,Friends,endArrow=classic,42,1003,endArrow=classic
1005,,endArrow=classic,242,43,endArrow=classic
1006,Spot,rounded=0,null,null,external_entity
1007,Spot,endArrow=classic,43,1006,endArrow=classic
1008,,endArrow=classic,270,44,endArrow=classic
1009,Interests,rounded=0,null,null,external_entity
1010,Interests,endArrow=classic,44,1009,endArrow=classic
1011,,endArrow=classic,271,45,endArrow=classic
1012,Organization,rounded=0,null,null,external_entity
1013,Organization,endArrow=classic,45,1012,endArrow=classic
1014,,endArrow=classic,273,46,endArrow=classic
1015,Job listing,rounded=0,null,null,external_entity
1016,Job listing,endArrow=classic,46,1015,endArrow=classic
1017,,endArrow=classic,275,47,endArrow=classic
1018,Day,rounded=0,null,null,external_entity
1019,Day,endArrow=classic,47,1018,endArrow=classic
1020,,endArrow=classic,279,48,endArrow=classic
1021,Account,rounded=0,null,null,external_entity
1022,Account,endArrow=classic,48,1021,endArrow=classic
