id,value,style,source,target,type
265,Date,endArrow=classic,231,200,endArrow=classic
266,Research,endArrow=classic,231,203,endArrow=classic
267,Topic,endArrow=classic,231,202,endArrow=classic
268,Cornell,endArrow=classic,231,204,endArrow=classic
269,Department,endArrow=classic,231,201,endArrow=classic
270,School,endArrow=classic,232,205,endArrow=classic
271,Topic,endArrow=classic,232,202,endArrow=classic
272,Date,endArrow=classic,232,200,endArrow=classic
273,Research,endArrow=classic,232,203,endArrow=classic
274,Cornell,endArrow=classic,232,204,endArrow=classic
275,Item,endArrow=classic,233,206,endArrow=classic
276,Repository,endArrow=classic,233,207,endArrow=classic
277,System,endArrow=classic,233,224,endArrow=classic
278,Google,endArrow=classic,234,209,endArrow=classic
279,Item,endArrow=classic,234,206,endArrow=classic
280,Repository,endArrow=classic,234,207,endArrow=classic
281,Descriptive Metadata,endArrow=classic,235,211,endArrow=classic
282,Item,endArrow=classic,235,206,endArrow=classic
283,,endArrow=classic,236,235,endArrow=classic
284,Item,endArrow=classic,236,206,endArrow=classic
285,Repository,endArrow=classic,236,207,endArrow=classic
286,,endArrow=classic,237,235,endArrow=classic
287,Pdf,endArrow=classic,237,210,endArrow=classic
288,Item,endArrow=classic,237,206,endArrow=classic
289,Author,endArrow=classic,238,213,endArrow=classic
290,Work,endArrow=classic,238,212,endArrow=classic
291,Update,endArrow=classic,239,214,endArrow=classic
292,Collection,endArrow=classic,240,216,endArrow=classic
293,Repository,endArrow=classic,241,207,endArrow=classic
294,Collection,endArrow=classic,241,216,endArrow=classic
295,Effective Manner,endArrow=classic,241,217,endArrow=classic
296,Subset,endArrow=classic,241,215,endArrow=classic
297,Information,endArrow=classic,242,218,endArrow=classic
298,Faculty,endArrow=classic,242,219,endArrow=classic
299,Interactive Map,endArrow=classic,243,220,endArrow=classic
300,Work,endArrow=classic,243,212,endArrow=classic
301,Work,endArrow=classic,244,212,endArrow=classic
302,Interactive Map,endArrow=classic,244,220,endArrow=classic
303,Researcher,endArrow=classic,245,221,endArrow=classic
304,Search Capability,endArrow=classic,246,226,endArrow=classic
305,,endArrow=classic,247,246,endArrow=classic
306,Metadata Field,endArrow=classic,247,227,endArrow=classic
307,Deposit,endArrow=classic,247,225,endArrow=classic
310,Library,endArrow=classic,233,208,endArrow=classic
347,Discovery,endArrow=classic,233,228,endArrow=classic
1000,,endArrow=classic,238,18,endArrow=classic
1001,"Researcher,",rounded=0,null,null,external_entity
1002,,endArrow=classic,1001,18,endArrow=classic
1003,Research,endArrow=classic,18,203,endArrow=classic
1004,,endArrow=classic,243,19,endArrow=classic
1005,"Researcher,",rounded=0,null,null,external_entity
1006,,endArrow=classic,1005,19,endArrow=classic
1007,Work,endArrow=classic,19,212,endArrow=classic
