id,value,style,source,target,type
410,Report,endArrow=classic,273,202,endArrow=classic
411,Future Date,endArrow=classic,274,227,endArrow=classic
412,Dataset,endArrow=classic,274,200,endArrow=classic
413,Release Date,endArrow=classic,275,237,endArrow=classic
414,Report,endArrow=classic,275,202,endArrow=classic
415,Calendar,endArrow=classic,275,228,endArrow=classic
416,Name,endArrow=classic,277,229,endArrow=classic
417,Email,endArrow=classic,278,231,endArrow=classic
418,,endArrow=classic,279,276,endArrow=classic
419,,endArrow=classic,279,278,endArrow=classic
420,,endArrow=classic,279,280,endArrow=classic
421,Partial,endArrow=classic,280,230,endArrow=classic
422,Etc,endArrow=classic,281,235,endArrow=classic
423,Password,endArrow=classic,281,220,endArrow=classic
424,Account,endArrow=classic,281,223,endArrow=classic
425,Subscription,endArrow=classic,281,232,endArrow=classic
426,Purpose,endArrow=classic,281,233,endArrow=classic
427,Purpose,endArrow=classic,282,233,endArrow=classic
428,Email Address,endArrow=classic,282,234,endArrow=classic
429,Password,endArrow=classic,282,220,endArrow=classic
430,Subscription,endArrow=classic,282,232,endArrow=classic
431,Account,endArrow=classic,282,223,endArrow=classic
443,Error,endArrow=classic,253,209,endArrow=classic
634,Feature,endArrow=classic,268,226,endArrow=classic
716,Closing,endArrow=classic,282,239,endArrow=classic
