id,value,style,source,target,type
394,Resource,endArrow=classic,276,208,endArrow=classic
395,,endArrow=classic,277,278,endArrow=classic
396,Archival Object,endArrow=classic,277,226,endArrow=classic
397,Different Position,endArrow=classic,277,228,endArrow=classic
398,Hierarchy,endArrow=classic,277,227,endArrow=classic
399,Hierarchy,endArrow=classic,278,227,endArrow=classic
400,Ead,endArrow=classic,280,231,endArrow=classic
401,Description,endArrow=classic,280,222,endArrow=classic
402,Record,endArrow=classic,281,234,endArrow=classic
403,Record,endArrow=classic,282,234,endArrow=classic
404,Digital Object,endArrow=classic,283,232,endArrow=classic
405,Resource,endArrow=classic,284,208,endArrow=classic
406,Instance,endArrow=classic,284,233,endArrow=classic
407,Instance,endArrow=classic,285,233,endArrow=classic
408,Resource Component,endArrow=classic,285,202,endArrow=classic
409,Container,endArrow=classic,285,242,endArrow=classic
410,Change,endArrow=classic,286,235,endArrow=classic
411,Record,endArrow=classic,286,234,endArrow=classic
412,Rights Management\nStatement,endArrow=classic,287,248,endArrow=classic
413,Rights Management\nStatement,endArrow=classic,288,248,endArrow=classic
414,Ead,endArrow=classic,289,236,endArrow=classic
415,Frontend Application,endArrow=classic,289,237,endArrow=classic
416,Import,endArrow=classic,289,205,endArrow=classic
417,Name Form,endArrow=classic,291,238,endArrow=classic
418,Agent,endArrow=classic,291,216,endArrow=classic
419,Source,endArrow=classic,291,229,endArrow=classic
420,Exist Source,endArrow=classic,292,240,endArrow=classic
421,New Source,endArrow=classic,293,239,endArrow=classic
422,Record,endArrow=classic,294,234,endArrow=classic
423,Record,endArrow=classic,295,234,endArrow=classic
424,Record,endArrow=classic,296,234,endArrow=classic
425,Record,endArrow=classic,297,234,endArrow=classic
426,Subject Record,endArrow=classic,298,241,endArrow=classic
427,Description,endArrow=classic,298,222,endArrow=classic
428,Container,endArrow=classic,299,242,endArrow=classic
429,Information,endArrow=classic,299,246,endArrow=classic
430,Accession,endArrow=classic,300,212,endArrow=classic
431,Repository,endArrow=classic,300,243,endArrow=classic
432,Digital Object,endArrow=classic,301,232,endArrow=classic
433,Repository,endArrow=classic,301,243,endArrow=classic
434,Repository,endArrow=classic,302,243,endArrow=classic
435,Resource,endArrow=classic,302,208,endArrow=classic
436,Record,endArrow=classic,302,234,endArrow=classic
437,Collection Management\nSubrecord,endArrow=classic,303,244,endArrow=classic
438,Collection Management\nSubrecord,endArrow=classic,304,244,endArrow=classic
594,Marcxml,endArrow=classic,260,249,endArrow=classic
611,Archival,endArrow=classic,271,250,endArrow=classic
632,Object,endArrow=classic,275,251,endArrow=classic
659,Event,endArrow=classic,281,252,endArrow=classic
704,Location,endArrow=classic,299,253,endArrow=classic
